apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.py +20,An Customer exists with same name,مشتری با همین نام وجود دارد
DocType: Production Order Operation,(Hour Rate / 60) * Actual Operation Time,(یک ساعت یک نرخ / 60) * * * * واقعی زمان عمل
DocType: SMS Log,SMS Log,SMS ورود
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +27,Cost of Delivered Items,هزینه اقلام تحویل شده
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +38,The holiday on {0} is not between From Date and To Date,تعطیلات در {0} است بین از تاریخ و تا به امروز نیست
DocType: Quality Inspection,Get Specification Details,دریافت اطلاعات بیشتر مشخصات
DocType: Lead,Interested,علاقمند
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +162,Opening,افتتاح
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +27,From {0} to {1},از {0} به {1}
DocType: Item,Copy From Item Group,کپی برداری از مورد گروه
DocType: Journal Entry,Opening Entry,ورود افتتاح
apps/erpnext/erpnext/accounts/doctype/cheque_print_template/cheque_print_template.js +25,Account Pay Only,حساب پرداخت تنها
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Stock Entry,Additional Costs,هزینه های اضافی
apps/erpnext/erpnext/accounts/doctype/account/account.py +141,Account with existing transaction can not be converted to group.,حساب با معامله موجود می تواند به گروه تبدیل نمی کند.
DocType: Lead,Product Enquiry,پرس و جو محصولات
DocType: Academic Term,Schools,مدارس
<<<<<<< HEAD
DocType: School Settings,Validate Batch for Students in Student Group,اعتبارسنجی دسته ای برای دانش آموزان در گروه های دانشجویی
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +35,No leave record found for employee {0} for {1},هیچ سابقه مرخصی پیدا شده برای کارکنان {0} برای {1}
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +23,Please enter company first,لطفا ابتدا وارد شرکت
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +358,Please select Company first,لطفا ابتدا شرکت را انتخاب کنید
DocType: Employee Education,Under Graduate,مقطع
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.js +27,Target On,هدف در
DocType: BOM,Total Cost,هزینه کل
DocType: Journal Entry Account,Employee Loan,کارمند وام
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +108,Activity Log:,گزارش فعالیت:
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +250,Item {0} does not exist in the system or has expired,مورد {0} در سیستم وجود ندارد و یا تمام شده است
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +44,Real Estate,عقار
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +1,Statement of Account,بیانیه ای از حساب
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +41,Pharmaceuticals,داروسازی
DocType: Purchase Invoice Item,Is Fixed Asset,است دارائی های ثابت
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +234,"Available qty is {0}, you need {1}",تعداد موجود است {0}، شما نیاز {1}
DocType: Expense Claim Detail,Claim Amount,مقدار ادعا
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +51,Duplicate customer group found in the cutomer group table,گروه مشتری تکراری در جدول گروه cutomer
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +31,Supplier Type / Supplier,نوع منبع / تامین کننده
DocType: Naming Series,Prefix,پیشوند
apps/erpnext/erpnext/hr/email_alert/training_scheduled/training_scheduled.html +7,Event Location,محل رویداد
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +59,Consumable,مصرفی
DocType: Employee,B-,B-
DocType: Upload Attendance,Import Log,واردات ورود
DocType: Production Planning Tool,Pull Material Request of type Manufacture based on the above criteria,نگه دار، درخواست پاسخ به مواد از نوع تولید بر اساس معیارهای فوق
DocType: Training Result Employee,Grade,مقطع تحصیلی
DocType: Sales Invoice Item,Delivered By Supplier,تحویل داده شده توسط کننده
DocType: SMS Center,All Contact,همه تماس
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +901,Production Order already created for all items with BOM,تولید سفارش در حال حاضر برای همه موارد با BOM ایجاد
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +215,Annual Salary,حقوق سالانه
DocType: Daily Work Summary,Daily Work Summary,خلاصه کار روزانه
DocType: Period Closing Voucher,Closing Fiscal Year,بستن سال مالی
apps/erpnext/erpnext/accounts/party.py +357,{0} {1} is frozen,{0} {1} فریز شده است
apps/erpnext/erpnext/setup/doctype/company/company.py +136,Please select Existing Company for creating Chart of Accounts,لطفا موجود شرکت برای ایجاد نمودار از حساب را انتخاب کنید
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +80,Stock Expenses,هزینه سهام
apps/erpnext/erpnext/stock/doctype/batch/batch.js +91,Select Target Warehouse,انتخاب هدف انبار
apps/erpnext/erpnext/hr/doctype/employee/employee.js +80,Please enter Preferred Contact Email,لطفا وارد ترجیحی ایمیل تماس
DocType: Program Enrollment,School Bus,اتوبوس مدرسه
DocType: Journal Entry,Contra Entry,کنترا ورود
DocType: Journal Entry Account,Credit in Company Currency,اعتبار در شرکت ارز
DocType: Delivery Note,Installation Status,وضعیت نصب و راه اندازی
apps/erpnext/erpnext/schools/doctype/student_attendance_tool/student_attendance_tool.js +135,"Do you want to update attendance?<br>Present: {0}\
					<br>Absent: {1}",آیا شما می خواهید برای به روز رسانی حضور؟ <br> در حال حاضر: {0} \ <br> وجود ندارد: {1}
apps/erpnext/erpnext/controllers/buying_controller.py +323,Accepted + Rejected Qty must be equal to Received quantity for Item {0},پذیرفته شده + رد تعداد باید به دریافت مقدار برابر برای مورد است {0}
DocType: Request for Quotation,RFQ-,RFQ-
DocType: Item,Supply Raw Materials for Purchase,عرضه مواد اولیه برای خرید
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +148,At least one mode of payment is required for POS invoice.,باید حداقل یک حالت پرداخت برای فاکتور POS مورد نیاز است.
DocType: Products Settings,Show Products as a List,نمایش محصولات به عنوان یک فهرست
DocType: Upload Attendance,"Download the Template, fill appropriate data and attach the modified file.
All dates and employee combination in the selected period will come in the template, with existing attendance records",دانلود الگو، داده مناسب پر کنید و ضمیمه فایل تغییر یافتهاست. همه تاریخ و کارمند ترکیبی در دوره زمانی انتخاب شده در قالب آمده، با سوابق حضور و غیاب موجود
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +482,Item {0} is not active or end of life has been reached,مورد {0} غیر فعال است و یا پایان زندگی رسیده است
apps/erpnext/erpnext/utilities/user_progress.py +144,Example: Basic Mathematics,به عنوان مثال: ریاضیات پایه
apps/erpnext/erpnext/controllers/accounts_controller.py +657,"To include tax in row {0} in Item rate, taxes in rows {1} must also be included",شامل مالیات در ردیف {0} در مورد نرخ، مالیات در ردیف {1} باید گنجانده شود
apps/erpnext/erpnext/config/hr.py +214,Settings for HR Module,تنظیمات برای ماژول HR
DocType: SMS Center,SMS Center,مرکز SMS
DocType: Sales Invoice,Change Amount,تغییر مقدار
DocType: BOM Update Tool,New BOM,BOM جدید
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +117,Please enter Delivery Date,لطفا تاریخ تحویل را وارد کنید
DocType: Depreciation Schedule,Make Depreciation Entry,ورود استهلاک
DocType: Appraisal Template Goal,KRA,ناحیه جنوبی
DocType: Lead,Request Type,درخواست نوع
apps/erpnext/erpnext/hr/doctype/offer_letter/offer_letter.js +17,Make Employee,کارمند
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +14,Broadcasting,رادیو و تلویزیون
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +26,Add Rooms,اضافه کردن اتاق ها
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +182,Execution,اعدام
apps/erpnext/erpnext/config/manufacturing.py +62,Details of the operations carried out.,جزئیات عملیات انجام شده است.
DocType: Serial No,Maintenance Status,وضعیت نگهداری
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +56,{0} {1}: Supplier is required against Payable account {2},{0} {1}: عرضه کننده به حساب پرداختنی مورد نیاز است {2}
apps/erpnext/erpnext/config/selling.py +52,Items and Pricing,اقلام و قیمت گذاری
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.html +2,Total hours: {0},کل ساعت: {0}
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +43,From Date should be within the Fiscal Year. Assuming From Date = {0},از تاریخ باید در سال مالی باشد. با فرض از تاریخ = {0}
DocType: Customer,Individual,فردی
DocType: Interest,Academics User,دانشگاهیان کاربر
DocType: Cheque Print Template,Amount In Figure,مقدار در شکل
DocType: Employee Loan Application,Loan Info,وام اطلاعات
apps/erpnext/erpnext/config/maintenance.py +12,Plan for maintenance visits.,برنامه ریزی برای بازدیدکننده داشته است نگهداری.
DocType: Supplier Scorecard Period,Supplier Scorecard Period,دوره کارت امتیازی تامین کننده
DocType: POS Profile,Customer Groups,گروه های مشتری
apps/erpnext/erpnext/public/js/financial_statements.js +51,Financial Statements,صورت های مالی
DocType: Guardian,Students,دانش آموزان
=======
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +23,Please enter company first,لطفا ابتدا وارد شرکت
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +335,Please select Company first,لطفا ابتدا شرکت را انتخاب کنید
DocType: Employee Education,Under Graduate,مقطع
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.js +27,Target On,هدف در
DocType: BOM,Total Cost,هزینه کل
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +9,Activity Log:,گزارش فعالیت:
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +204,Item {0} does not exist in the system or has expired,مورد {0} در سیستم وجود ندارد و یا تمام شده است
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +44,Real Estate,عقار
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +4,Statement of Account,بیانیه ای از حساب
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +41,Pharmaceuticals,داروسازی
DocType: Purchase Invoice Item,Is Fixed Asset,است دارائی های ثابت
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +231,"Available qty is {0}, you need {1}",تعداد موجود است {0}، شما نیاز {1}
DocType: Expense Claim Detail,Claim Amount,مقدار ادعا
DocType: Employee,Mr,آقای
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +33,Supplier Type / Supplier,نوع منبع / تامین کننده
DocType: Naming Series,Prefix,پیشوند
apps/erpnext/erpnext/public/js/setup_wizard.js +295,Consumable,مصرفی
DocType: Employee,B-,B-
DocType: Upload Attendance,Import Log,واردات ورود
DocType: Production Planning Tool,Pull Material Request of type Manufacture based on the above criteria,نگه دار، درخواست پاسخ به مواد از نوع تولید بر اساس معیارهای فوق
DocType: Sales Invoice Item,Delivered By Supplier,تحویل داده شده توسط کننده
